Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort.1,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute.1,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
8284840952,"Dec 24, 2022, 8:40:21 AM",Morning Walk,Walk,,3807,3.92,125.0,8.0,False,,,activities/8880754982.fit.gz,,,3807.0,3694.0,3920.9,2.442,1.061,93.0,112.0,59.8,95.2,31.3,-0.3,,,107.0,51.0,,93.0,,,342.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,1671868800.0,2.0,-3.1,-7.7,-4.3,0.92,1004.1,3.6,10.3,283.0,0.0,1671866880.0,1671887744.0,0.05,,,0.0,,0.37,16093.0,0.0,372.4,,,,0.0,1.03,3574.4,,,,,,,,,,,,,,,,,,,media/BB58CCB1-DB18-46A2-AB54-6C38BA5534A1.jpg|media/D7BAE009-3FBE-498E-89C0-2E43AF1F1489.jpg|media/7372602E-65D8-4565-AF6F-97116AA2407F.jpg
10432556751,"Dec 24, 2023, 11:53:25 PM",Morning Run ☀,Run,"Wind 7ms E
Weather Impact: 1.3%
Headwind: 52% @ 3.5-8.7m/s
Longest Headwind: 19m 50s
Air Speed: 9.2km/h
Temp: 24.9°C
Precip: 0% @ 0 Inch/hr
-- END --",2362,5.00,147.0,11.0,False,,Saucony Type A8 (2019),activities/11165527170.fit.gz,,,2362.0,2240.0,5007.9,3.712,2.236,6.0,13.0,3.2,37.2,11.3,-0.6,,,85.0,73.0,,129.0,,257.0,396.0,,27.0,11.0,546163.0,,,,,,,,270.0,2363.0,0.0,,0.0,,1.0,5044.8,1703458816.0,5.0,25.7,28.8,23.2,0.86,1011.9,5.8,9.8,59.0,0.6,1703460992.0,1703502976.0,0.375,,4226370.0,0.93,5.0,0.96,15133.0,0.0,,,,,0.0,2.12,1070.3,,,,5122.0,,,,,,,,,,,,,,,media/28011753-8C85-4D81-9DCD-3C09E87F09A2.jpg
16828821054,"Dec 24, 2025, 11:55:15 AM",Afternoon Walk,Walk,,1914,2.26,122.0,2.0,False,,,activities/17920230228.fit.gz,,,1914.0,1745.0,2266.0,3.44,1.299,36.0,33.0,2.6,32.2,47.8,0.1,,,106.0,53.0,122.0,73.0,,,155.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,1766574000.0,2.0,-0.6,-3.0,-2.3,0.88,1031.6,3.2,6.7,308.0,0.0,1766561176.0,1766582121.0,0.125,,,0.0,1.0,0.42,37924.0,0.0,,,,,,1.184,684.5,,,,2922.0,0.0,,,,,,,,,,,,,,
33909723,"Dec 25, 2012, 2:22:25 PM","25/12/2012 Espoo, Helsinki, Finland, Finland",Run,,4078,11.00,156.0,115.0,,,Icebug,activities/38012089.gpx.gz,82.0,,4078.0,4059.0,11005.0,6.003,,164.1,164.7,10.0,55.7,660.0,0.0,,,,,156.0,144.0,,,1224.0,,7.0,115.0,,,,,,,,,,,,,0.0,,,12151.3,,,,,,,,,,,,,,,,16729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102193491,"Dec 25, 2013, 10:31:03 AM","25/12/2013 Nuuksio, Espoo,  Finland",Walk,,4248,6.97,149.0,18.0,,,Salomon S-Lab Sense Ultra (2013),activities/111735761.gpx.gz,81.0,,4248.0,4226.0,6974.1,8.2,,216.1,217.0,54.0,111.9,49.1,0.0,,,,,149.0,108.0,,,694.0,,13.0,18.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,105607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810711167,"Dec 25, 2016, 12:50:34 AM",Morning Run,Run,,3651,8.76,158.0,81.0,False,,Saucony Type A6 (2015),activities/898128899.fit.gz,81.0,,3651.0,3314.0,8761.1,4.8,,180.0,181.4,14.8,101.8,26.7,0.0,,,100.0,76.0,158.0,140.0,,,912.0,,32.0,81.0,,,,,,,,,,,,,0.0,,,9165.7,,,,,,,,,,,,,,,,994793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/24B5DF4A-B11C-449F-B9D0-E203E18675A4.jpg|media/6918EAD9-84BE-4B11-AE59-37D09A71F260.jpg|media/2B41AD7D-3DBA-4C7B-B09F-C2BC8DE7139C.jpg
1326492511,"Dec 25, 2017, 8:56:30 AM",Morning Run,Run,,4984,10.03,151.0,36.0,False,,Icebug Aurora BUGrip,activities/1434158112.fit.gz,82.5,,4984.0,4388.0,10033.0,4.1,,216.0,,64.0,118.8,47.6,0.1,,,128.0,79.0,151.0,136.0,,,1130.0,,11.0,36.0,,,,,,,,,,,,,0.0,,,11146.2,,,,,,,,,,,,,,,,587702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/7C9CF9EA-7C7A-4F47-B7AE-9B6583EB0D29.jpg|media/0DC006EF-90F2-4684-A0D4-CD7251E4303F.jpg|media/5FB9561F-FAC4-4723-86F3-3CC6C7DB68A0.jpg|media/97FA2E55-9F0A-4FE0-B915-6B729D05B6BA.jpg
2034922437,"Dec 25, 2018, 2:57:49 PM",Allure of the Seas ,Run,Deck 5 track. 4 x 1 km vedot. ,3172,10.01,165.0,81.0,False,,Saucony Type A6 (2018),activities/2174477228.fit.gz,81.0,,3172.0,3172.0,10015.0,4.1,,0.0,,,,0.0,0.0,,,101.0,83.0,165.0,149.0,,,778.0,,26.0,81.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3006002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/E3175007-CE82-4909-9380-3CE7E501C68E.jpg|media/139E9F94-DD94-4205-8707-25DFBB56438D.jpg|media/ADC8C754-BFFF-4A00-B0D4-93934B4F8D9B.jpg|media/F9D89499-1E77-420E-82E0-E458BF89F5EA.jpg|media/16876229-76B6-4306-BEBD-9E67300CE60D.jpg|media/2367E33B-F783-4918-AE91-5DC9FAFB3DC8.jpg
2954604281,"Dec 25, 2019, 12:12:12 AM",Sanur ☀️ ⛅,Run,"Humid and Partly Cloudy, 29°C, Feels like 36°C, Humidity 81%, Wind 1m/s from NNW",2678,7.07,159.0,42.0,False,,Saucony Type A8 (2019),activities/3146753054.fit.gz,81.0,,2678.0,2523.0,7070.6,3.6,2.802,3.0,4.0,13.0,17.6,18.8,0.0,,,89.0,79.0,159.0,141.0,,,540.0,,32.0,42.0,,,,,,,,,,,0.0,,0.0,,1.0,7112.1,,,,,,,,,,,,,,,,4226370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/46ED6672-E666-4C5B-BA2C-D7FBED1FD56D.jpg|media/08760C0F-8E04-4DCC-BA9E-5D8AF54DCFF1.jpg|media/B48770E4-852F-4516-8033-843BA40BAAAA.jpg|media/F1AD1933-528A-4B10-BB88-EEE8B828DE2D.jpg
4516072760,"Dec 25, 2020, 1:54:13 PM",Afternoon Activity ☁️,E-Bike Ride,"Overcast, 1°C, Feels like -3°C, Humidity 100%, Wind 4m/s from NNE",3602,13.48,142.0,10.0,False,,Grand Canyon: ON AL 9.0,activities/4825232368.fit.gz,,11.5,3602.0,3021.0,13488.2,10.3,4.465,275.0,278.0,28.4,99.6,43.4,0.0,,,102.0,65.0,,109.0,,183.0,455.0,,2.0,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,1608901248.0,3.0,0.8,-3.0,0.8,1.0,1006.1,3.5,8.3,20.0,0.0,1608881408.0,1608902272.0,0.36,7142825.0,,0.16,6.0,0.96,5409.0,0.0,311.4,0.0,30.2,3.6,,,,,,,,,,,,,,,,,,,,,,media/3FFEE101-3EB1-46ED-A3BE-9C4D56B92C73.jpg|media/044942C5-1C26-4082-BBB6-04ABB82F721E.jpg
6425175565,"Dec 25, 2021, 10:02:53 AM",Lunch Walk ⛅,Walk,"Overcast clouds, -12°C, Feels like -12°C, Humidity 93%, Wind 0m/s from WSW - by Klimat.app",3186,2.99,115.0,5.0,False,,HOKA Carbon X (2020),activities/6830746949.fit.gz,,,3186.0,2961.0,2998.4,2.975,1.013,66.0,51.0,78.6,116.6,45.8,0.5,,,79.0,48.0,,86.0,,,238.0,,21.0,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,1640426368.0,2.0,-8.8,-14.1,-10.7,0.86,992.5,3.0,10.0,282.0,0.1,1640417408.0,1640438272.0,0.71,,5441383.0,0.05,6.0,0.76,16093.0,0.0,365.7,,,,0.0,0.941,2650.1,,,,,,,,,,,,,,,,,,,media/36F9C35B-6BC9-4B81-8924-8709258BF4CD.jpg|media/AC1252B8-81A8-44FE-A5E1-CD633737359E.jpg
6425718536,"Dec 25, 2021, 12:09:00 PM",Afternoon Walk ⛅,Walk,"Broken clouds, -9°C, Feels like -9°C, Humidity 94%, Wind 0m/s from WSW - by Klimat.app",4674,4.06,130.0,8.0,False,,,activities/6831336247.fit.gz,,,4674.0,3725.0,4059.4,2.186,1.09,75.0,73.0,65.4,104.2,49.8,0.1,,,111.0,50.0,,94.0,,,365.0,,23.0,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,1640433664.0,2.0,-7.2,-11.7,-8.9,0.87,992.7,2.6,9.2,290.0,0.1,1640417408.0,1640438272.0,0.71,,,0.08,6.0,0.74,16093.0,0.0,357.9,,,,0.0,0.869,1971.1,,,,,,,,,,,,,,,,,,,media/678EC257-D220-48DD-BB3E-9B44CE8F23B7.jpg|media/25B603C3-BA90-4872-B6A8-2BD5EB6B76B2.jpg|media/0C270AE8-BD04-47FB-9100-6CF217FF9CB2.jpg
16839051961,"Dec 25, 2025, 6:15:59 PM",Evening Weight Training,Weight Training,,2864,0,112.0,5.0,False,,,activities/17930660121.fit.gz,,,2864.0,2864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,112.0,87.0,,,221.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,272.0,,,,,,,,
6911190,"Dec 26, 2011, 4:39:46 PM","12/26/2011 Espoo, Finland, Uusimaa, Finland",Run,,3553,11.04,162.0,128.0,,,Icebug,activities/8116452.tcx.gz,82.0,,3553.0,3553.0,11044.4,7.376,,150.4,150.3,10.0,56.8,61.0,0.0,,,,,162.0,151.0,,,1221.0,,,128.0,,,,,,,,,,,,,0.0,,,12122.1,,,,,,,,,,,,,,,,16729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232989783,"Dec 26, 2014, 12:59:49 PM","26/12/2014 Korpinkierros + Espoo, Finland",Run,Tapaninpäivän kahlaus ,3888,9.19,154.0,74.0,False,,Icebug Aurora BUGrip,activities/263400672.fit.gz,81.0,,3888.0,3755.0,9191.1,6.5,,186.0,187.8,65.4,118.8,34.0,0.0,,,125.0,76.0,154.0,134.0,,,970.0,,,74.0,,,,,,,,,,,,,0.0,,,9749.1,,,,,,,,,,,,,,,,587702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456520412,"Dec 26, 2015, 12:04:09 PM",Haukankierros+,Run,Flunssasta toipumista ,2267,5.24,151.0,51.0,False,,Inov-8 X-Talon 212 (2013),activities/507527817.fit.gz,81.0,,2267.0,2252.0,5243.2,4.4,,123.0,128.8,57.4,92.8,40.8,-0.1,,,112.0,76.0,151.0,139.0,,,559.0,,14.0,51.0,,,,,,,,,,,,,0.0,,,5618.2,,,,,,,,,,,,,,,,222655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327865014,"Dec 26, 2017, 1:02:52 PM",Afternoon Run,Run,,3158,6.02,147.0,17.0,False,,Icebug Aurora BUGrip,activities/1435593956.fit.gz,82.5,,3158.0,3108.0,6026.5,3.9,,139.0,,34.6,101.0,49.5,0.0,,,128.0,78.0,147.0,132.0,,,685.0,,14.0,17.0,,,,,,,,,,,,,0.0,,,6761.0,,,,,,,,,,,,,,,,587702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/DC491F98-8075-4B79-AC2D-E6BF6F07F267.jpg
2037263762,"Dec 26, 2018, 10:22:57 PM",Night Run,Run,,803,2.59,158.0,16.0,False,,Salomon S-Lab Sense 6 (2017) Sense 6 (2017),activities/2176952915.fit.gz,81.0,,803.0,803.0,2597.3,4.9,,0.0,,,,0.0,0.0,,,88.0,81.0,158.0,143.0,,,193.0,,28.0,16.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2498816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957022524,"Dec 26, 2019, 2:40:16 AM",Morning Swim Sanur,Swim,,1161,540,148.0,7.0,False,,,activities/3149602175.fit.gz,81.0,,1161.0,1125.0,540.0,0.9,0.48,,,,,0.0,0.0,,,,28.0,148.0,124.0,,,143.0,,32.0,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/6879DCC1-4D47-4713-97D4-7DC9F0F98DA4.jpg
6428321946,"Dec 26, 2021, 9:09:12 AM",Lunch Walk ⛅,Walk,"Scattered clouds, -16°C, Feels like -23°C, Humidity 85%, Wind 4m/s from NW - by Klimat.app",3124,2.21,132.0,4.0,False,,HOKA Carbon X (2020),activities/6834211626.fit.gz,,,3124.0,2204.0,2214.9,1.842,1.005,26.0,25.0,59.8,76.0,49.1,0.0,,,78.0,49.0,,90.0,,,270.0,,22.0,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,1640509184.0,2.0,-11.9,-19.0,-13.1,0.91,1002.5,4.0,11.6,314.0,0.0,1640503808.0,1640524672.0,0.74,,5441383.0,0.0,,0.61,16093.0,0.0,355.7,,,,0.0,0.709,868.3,,,,,,,,,,,,,,,,,,,media/728602DD-DA59-4463-B8D0-7C06CF8ABB90.jpg
10438668840,"Dec 26, 2023, 10:57:44 AM",Afternoon Run ☁,Run,"Wind 4ms NE


Propelled by Windfield.app ↗
-- myWindsock Report --
Weather Impact: 0.6%
Headwind: 55% @ 2.6-7.1m/s
Longest Headwind: 17m 15s
Air Speed: 10.2km/h
Temp: 27°C
Precip: 0% @ 0.01 Inch/hr
-- END --",1946,5.00,158.0,26.0,False,,Saucony Type A8 (2019),activities/11171935922.fit.gz,,,1946.0,1874.0,5000.8,3.26,2.669,8.0,8.0,2.2,8.6,11.8,0.0,,,94.0,77.0,,144.0,,305.0,412.0,,29.0,26.0,571771.0,,,,,,,,311.0,1947.0,0.0,,0.0,,1.0,5044.3,1703584768.0,3.0,28.3,31.6,23.1,0.74,1011.4,4.7,8.8,69.0,0.0,1703547392.0,1703589376.0,0.375,,4226370.0,0.0,1.0,0.63,23318.0,1.0,,,,,0.0,2.57,4877.0,,,,4764.0,,,,,,,,,,,,,,,media/EF6799B2-9044-4C9E-8AF7-3D695422EA35.jpg|media/97EACD6F-317A-471A-A1A6-3C545ABE52B5.jpg|media/834D0DA2-2515-4BEF-AA40-C1E3115EE989.jpg
13195369004,"Dec 26, 2024, 5:00:35 PM",Evening Weight Training,Weight Training,,2025,0,108.0,3.0,False,,,activities/14072193407.fit.gz,,,2025.0,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,108.0,82.0,,,141.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,248.0,,,,,,,,
34228587,"Dec 27, 2012, 3:43:37 PM","27/12/2012 Espoo, Helsinki, Finland, Finland",Run,,5930,16.23,162.0,177.0,,,Icebug,activities/38363915.gpx.gz,82.0,,5930.0,5888.0,16238.0,5.219,,181.4,178.7,4.8,41.8,2732.0,0.0,,,,,162.0,146.0,,,1808.0,,12.0,177.0,,,,,,,,,,,,,0.0,,,17944.6,,,,,,,,,,,,,,,,16729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102193490,"Dec 27, 2013, 8:37:45 AM","27/12/2013 Harjut, Tampere, Finland",Run,,4537,11.60,163.0,155.0,False,,Inov-8 X-Talon 212 (2013),activities/111735762.gpx.gz,81.0,,4537.0,4295.0,11604.5,4.6,,320.1,323.8,105.3,190.2,46.2,0.0,,,,,163.0,147.0,,,1332.0,,11.0,155.0,,,,,,,,,,,,,0.0,,,13380.6,,,,,,,,,,,,,,,,222655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233297081,"Dec 27, 2014, 9:36:15 AM","27/12/2014 Nuuksiosta, Espoo, Finland",Ride,,4161,20.32,155.0,35.0,False,,Cannondale Flash Carbon 29'er 3,activities/263747469.fit.gz,81.0,11.5,4161.0,4021.0,20322.2,11.5,,229.0,284.2,1.0,76.4,28.6,-0.3,,,,,155.0,131.0,,161.0,720.0,,-10.0,35.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457060904,"Dec 27, 2015, 8:02:34 AM",Morning Run,Run,,6002,12.99,154.0,64.0,False,,Icebug,activities/508093551.fit.gz,81.0,,6002.0,5567.0,12989.1,13.1,,229.0,238.2,54.0,99.4,49.5,-0.1,,,127.0,75.0,154.0,140.0,,,1351.0,,11.0,64.0,,,,,,,,,,,,,0.0,,,13572.7,,,,,,,,,,,,,,,,16729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/CBB65AC3-FD8F-4DC5-A8F0-9A6C402D9A81.jpg|media/33A96265-737F-411A-9B92-AF6DE0167475.jpg|media/EAC0742C-383F-4BC9-B58C-5D30839DA14E.jpg|media/B6861B8E-C0F1-4E94-876C-02CCA3B8BDD9.jpg
2039182788,"Dec 27, 2018, 10:09:09 PM","Allure of the Seas, Roatan port ",Run,,2638,7.56,149.0,36.0,False,,Saucony Type A6 (2018),activities/2178956552.fit.gz,81.0,,2638.0,2638.0,7562.8,3.2,,0.0,,,,0.0,0.0,,,128.0,81.0,149.0,138.0,,,585.0,,29.0,36.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3006002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/7E364762-B917-4956-9B9D-CC7D5E575803.jpg
4524490397,"Dec 27, 2020, 11:59:26 AM",Afternoon Activity ☁️,E-Bike Ride,"Overcast, 0°C, Feels like -5°C, Humidity 88%, Wind 6m/s from S",4550,22.77,142.0,13.0,False,,Grand Canyon: ON AL 9.0,activities/4834155220.fit.gz,,11.5,4550.0,4312.0,22772.8,11.1,5.281,388.0,453.0,-0.8,89.2,25.2,-0.3,,,101.0,70.0,,103.0,,192.0,499.0,,1.0,13.0,,,,,,,,,,,0.0,,0.0,,1.0,,1609066752.0,6.0,0.4,-5.0,-1.3,0.88,1006.3,6.2,12.0,170.0,0.2,1609054208.0,1609075200.0,0.43,7142825.0,,0.27,6.0,0.99,2131.0,0.0,266.0,0.0,38.3,2.8,,,,,,,,,,,,,,,,,,,,,,
6432624031,"Dec 27, 2021, 9:56:37 AM",Lunch Walk ⛅,Walk,"Scattered clouds, -12°C, Feels like -12°C, Humidity 99%, Wind 1m/s from NW - by Klimat.app",1893,2.01,112.0,3.0,False,,,activities/6838900005.fit.gz,,,1893.0,1725.0,2009.8,2.44,1.165,24.0,19.0,60.4,81.4,33.4,0.2,,,67.0,51.0,,88.0,,,160.0,,22.0,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,1640595584.0,2.0,-11.1,-11.1,-11.7,0.95,1011.7,1.1,3.3,313.0,0.0,1640590208.0,1640611200.0,0.77,,,0.0,,0.71,16093.0,0.0,330.4,,,,0.0,1.062,1279.6,,,,,,,,,,,,,,,,,,,media/52176B2E-869F-4CB0-AB82-303E6672E69C.jpg
8296790911,"Dec 27, 2022, 8:51:24 AM",NTRC Year End Morning Trail Run,Run,,6504,10.00,182.0,152.0,False,,Icebug Aurora BUGrip,activities/8894382309.fit.gz,,,6504.0,6501.0,10006.8,3.194,1.539,215.0,217.0,63.0,106.2,49.7,0.0,,,125.0,72.0,,149.0,,203.0,1311.0,,,152.0,1152252.0,,,,,,,,214.0,6506.0,0.0,,0.0,,1.0,10888.3,1672128000.0,3.0,-3.2,-8.4,-3.8,0.95,999.7,4.3,9.9,138.0,0.3,1672126208.0,1672147200.0,0.17,,587702.0,0.24,6.0,1.0,2126.0,0.0,354.8,,,,0.0,1.539,7047.7,,,,,,,,,,,,,,,,,,,media/1C5FC64A-C04F-4ECE-9C28-75EF4DCBA674.jpg|media/7137E697-A048-43E4-9EC6-B7C0BA675340.jpg|media/45185C01-2312-499E-9FA2-AD2F2200C0FD.jpg|media/FBD2B79C-3D16-4EC7-8A4D-8FA0D4A3D29C.jpg|media/57B73446-5E41-4F83-BC08-60FAD4F8FEBD.jpg
16854046867,"Dec 27, 2025, 10:52:00 AM",Morning Ride,Ride,,8005,34.48,160.0,50.0,False,,Other bike,activities/17945940990.fit.gz,,11.0,8005.0,5735.0,34485.9,14.2,6.013,619.0,513.0,6.2,154.0,18.5,0.3,,,,,160.0,134.0,,148.0,1065.0,,25.0,50.0,,,,,,,,,,,,,0.0,,1.0,,1766829600.0,1.0,16.7,19.9,11.2,0.7,1020.1,0.6,2.6,344.0,0.0,1766821924.0,1766859358.0,0.125,2131437.0,,0.0,1.0,0.06,28591.0,1.0,,,,,,4.308,0.0,,,,,0.0,,,,,,,0.0,,,,,,,media/A26BDC28-59CE-4FFC-A3FC-5229FCFAB1EB.jpg|media/DB9C16DA-B712-4665-9C3B-324C3B16986F.jpg|media/77090BAB-4DF6-47B4-A584-FF0E67C7EF7A.jpg|media/C22AF779-C022-4FDE-8D24-865DC3D00424.jpg|media/B9DB0DBA-0E5B-44E4-90F1-F72A87D52A34.jpg
6911189,"Dec 28, 2011, 1:46:51 PM","12/28/2011 Espoo, Finland, Uusimaa, Finland",Run,,5108,15.41,160.0,164.0,,,Icebug,activities/8116445.tcx.gz,82.0,,5108.0,5108.0,15413.4,4.788,,321.0,312.6,4.8,58.8,59.2,0.1,,,,,160.0,149.0,,,1726.0,,,164.0,,,,,,,,,,,,,0.0,,,17126.3,,,,,,,,,,,,,,,,16729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34361437,"Dec 28, 2012, 9:31:16 AM","28/12/2012 Kauniainen, Finland, Helsinki, Finland, Finland",Ride,,10378,43.62,149.0,67.0,False,,Cannondale Flash Carbon 29'er 3,activities/38506995.gpx.gz,82.0,11.5,10378.0,9098.0,43628.0,11.147,,1030.4,1027.0,5.0,71.5,630.1,0.0,,,,,149.0,125.0,,233.0,2368.0,,7.0,67.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102380882,"Dec 28, 2013, 3:00:14 PM","28/12/2013 Espoo, Finland",Run,,3269,8.10,157.0,52.0,False,,Salomon S-Lab Sense Ultra (2013),activities/111939768.gpx.gz,81.0,,3269.0,3104.0,8101.9,4.6,,131.9,131.6,12.2,50.9,49.4,0.0,,,,,157.0,121.0,,,865.0,,13.0,52.0,,,,,,,,,,,,,0.0,,,8691.0,,,,,,,,,,,,,,,,105607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233704906,"Dec 28, 2014, 9:50:09 AM","28/12/2014 Espoo, Uusimaa, Finland",Run,,6130,13.02,152.0,131.0,False,,Icebug Aurora BUGrip,activities/264208729.fit.gz,81.0,,6130.0,5899.0,13024.1,3.8,,218.0,221.0,30.6,77.6,49.1,0.0,,,127.0,75.0,152.0,139.0,,,1369.0,,,131.0,,,,,,,,,,,,,0.0,,,13760.2,,,,,,,,,,,,,,,,587702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457867063,"Dec 28, 2015, 9:21:45 AM",Lunch Run,Run,,6439,13.00,150.0,43.0,False,,Icebug,activities/508930361.fit.gz,81.0,,6439.0,5790.0,13005.2,14.9,,229.0,240.8,53.4,102.2,49.5,-0.1,,,127.0,75.0,150.0,135.0,,,1353.0,,7.0,43.0,,,,,,,,,,,,,0.0,,,13599.0,,,,,,,,,,,,,,,,16729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/21F08A65-4881-4434-9261-0BBCB97E4EFD.jpg|media/4F1DDB49-7800-4B30-870C-98294B78E38E.jpg|media/AAF20F4F-6E1A-4A78-8DF4-28944E92FE28.jpg
813364130,"Dec 28, 2016, 12:37:27 AM",Morning Run,Run,,4396,10.02,155.0,41.0,False,,Saucony Type A6 (2015),activities/901099462.fit.gz,81.0,,4396.0,3717.0,10026.8,4.6,,187.0,193.4,8.6,100.0,27.7,-0.1,,,98.0,78.0,155.0,139.0,,,1039.0,,32.0,41.0,,,,,,,,,,,,,0.0,,,10437.8,,,,,,,,,,,,,,,,994793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/E8787834-AB73-453F-8799-0E623EAB58D5.jpg|media/A607DCB1-93A0-4084-9A4F-95427F776A86.jpg|media/2E48824C-A493-4E16-A9EC-ED2D53333A82.jpg
1330741645,"Dec 28, 2017, 5:19:00 PM",London,Virtual Ride,,3623,26.34,135.0,14.0,False,,Canyon Ultimate CF SL 9.0 DI2,activities/1438576609.fit.gz,82.5,7.1,3623.0,3623.0,26339.7,23.2,,264.0,,3.0,155.6,15.7,0.0,,,122.0,84.0,135.0,123.0,,151.0,610.0,,,14.0,,,,,,,,,154.0,3624.0,,,0.0,,,,,,,,,,,,,,,,,,1934418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1b1a56ca-c18f-416a-abbc-801141dd89c9.jpg
2962686284,"Dec 28, 2019, 1:45:02 PM","Fitbod - Chest, Abs, Biceps, Shoulders, Back, Quadriceps, Triceps",Weight Training,"305.0 Calories, 10 Exercises, 6 405 kg lifted",3532,0,,,False,,,activities/3156063854.tcx.gz,81.0,,3532.0,3532.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,305.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/79EB2816-F251-4A81-BD78-63F2987B7ABB.jpg
4529462487,"Dec 28, 2020, 12:41:13 PM",London Triple Loops,Virtual Ride,,5468,42.24,151.0,32.0,False,,Tacx Neo Bike,activities/4839430227.fit.gz,,11.5,5468.0,5335.0,42241.0,21.4,7.918,517.0,0.0,4.0,249.4,15.3,0.0,,,115.0,86.0,,124.0,,182.0,926.0,,,32.0,,,,,,,,,188.0,5469.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7750451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/561df54c-b60f-4857-8b24-b584dc6ec88f.jpg
